Review,Date,Stars
"tried setting up a credit builder account but every time I try to pay with my debit card it says there is an issue. Called my bank and there were no problems with my card or my wife's card and neither would go through, tried multiple times. Also, the app typically crashes 2-3 times every time I try to use it.",2025-06-08,1
I never got my builder's card so I have 40 Dollard floating around somewhere I never spent but paid back can't get another advance and you just took 599 from my checking and won't refund it even though I just canceled my subscription,2025-06-08,1
"Been a member for a few years and somehow they are STILL terrible at getting the next paycheck date right. Sometimes they get it right, other times they come up with a random date then base your repayment date off that so then they want you to repay before your next paycheck even came in and you now have to clean up the mess they created, wasting your time with the useless chat bot that traps you with its useless answers rather than forwarding you to a person. Extending doesn't help me either.",2025-06-08,1
This has helped me out in some to tough spots,2025-06-08,1
"Absolutely horrible experience! Will not let me input either card to join Plus, just keeps telling me to go to help section and everytime I do, it takes me right back to that freakin AI assistant. It is extremely aggravating to not be able to get an actual live person!",2025-06-08,1
card details won't load. can't add it to Google pay. I've tried to reach out to customer service but the apps bot keeps looping me and I can't find an actual contact link anywhere,2025-06-08,1
wont give advance,2025-06-08,1
"How can I be such an idiot? They charged me, and I paid their fee. It turns out my social security number doesn't match the information I entered. What kind of garbage is this? I'll contact my bank to block it and get my money back. 0 stars. This app is a scam. Don't download anything.",2025-06-08,1
this has got to be the absolute worst money app I have ever had to deal with In my 40 years of living! customer service is bad it's all bad it takes forever to get a response there is not an 800 number to speak to a real person the whole app is a joke if u ask me. and there is no human it don't matter how many times u ask to speak to a human! nobody will answer me back ibhave message and.,2025-06-08,1
I just built a account with them assuming I could get a cash advance to help with gas till pay day. now I can't access the cash advance then they charge me for subscription an put me in negative adding on a overdraft fee of 32 dollars. now for me to cancel account I have to pay the 30 dollar towards the cash advance I can't access yet an I will not be refunded on the subscription fee after just canceling it after I subscribed. smh this apps just put you in a bind then help you.,2025-06-08,1
absolutely terrible,2025-06-08,1
errors when adding my bank and debit card numbers,2025-06-07,1
"paid for subscription,now cant cancel because I never received a cash advance,and they are trying to take money off my card but tells me to link my bank , and cant talk to anyone about cancelling this",2025-06-07,1
when I try to get the advance it asked to verify card number which is same card for my main direct deposit keeps saying error but the same card worked for them to take the membership fee!! but won't let me get the advance 😕 so I basically paid for a membership that I can't use!!! Then they say check your bank it's there fault well it's not bc it worked just fine for another advance app! and it worked just fine for them to take the membership fee 😡,2025-06-07,1
"This Cleo app is a JOKE! I submitted my personal Account info but when I clicked ""Request"" to get a Cash Advance it just kept going back to the column to pay the Cleo Plus or Cleo Advance monthly fee. I am already subscribed to Cleo Plus. Do not apply in this app! It will get all your Personal & Banking Info then the app does not respond after you click ""Request"". This App is definitely a SCAM!! BEWARE!!!",2025-06-07,1
if u trying to get money loan but they want u to pAy a monthly amount. I don't have money that's the whole point of trying to get a loan. I don't have any money 🙄,2025-06-07,1
too confusing took a loan of 60 bucks been trying pay it back since i got it no way of paying it back or I'm lost 😞🤦🏾‍♀️🤷🏾‍♀️ help me if 🫵🏾 know how thanks in advance OTD I be cancelling this service,2025-06-07,1
This app sucks. If you like being abused via text from a machine that constantly tries you to get into debt via cash advance then this is your app. If you have a clue and don't think getting into deeper debt is the way to manage your finances then avoid this silly app. I am not fond of the name Cleo either. One star is the lowest rating. Because zero stars doesn't register on anything.,2025-06-07,1
worst app ever,2025-06-07,1
Your graphics were better before! not a fan of this new beige and bland cleo..,2025-06-07,1
"Cash advances are too small like you can only get a piece of the total borrowing power they offer, the 24hr hold before getting another cash advance is super inconvenient, the instant cash transfer options are too expensive for the measly amounts you're able to advance and the idea of paying more on a subscription for a higher advance when it should be based off income is just too ridiculous to consider. I'm sure there are better options out there.",2025-06-07,1
app never works,2025-06-07,1
its a scam.,2025-06-07,1
subscription service... bs app,2025-06-07,1
Dont download this app. Took my subscription fee $5.99 but never gave me the cash advance. Try dave or earning. Cleo sucks.,2025-06-07,1
your app wont let me extend my repayment date because it says i already did which i did not!!!!! your chat box is ridiculous!!!! i need the date changed!!!,2025-06-06,1
I got an advance for $120 and they took $679 out of my account. now I cant pay rent and I'm going to get kicked out of my house,2025-06-06,1
not the greatest,2025-06-06,1
When I started getting advances they were large amounts. I pay on time or early in full. They give you less each time as a penalty and no reward for being a good customer. very disappointing. filed with better business Bureau. NOTHING HAS CHANGED. PAID 580 GOT 460 NEXT TIME 280 PAID EARLY GOT 210. SCAMMERS THEY DO NOT UPDATE THE BANK ACCOUNT ON A TIMELY MANNER AND USE WRONG FINANCIAL INFORMATION. MY MISTAKE TO PAY MY 280 THE SAME DAY AND THEN GIVEN 210. SORRY WE NEED TO LIVE ON THIS MONEY.,2025-06-06,1
soo far this is the worst app I've seen in the year you need a monthly subscription and an extra fee 5$ in the first time let you take 30$ but the charge you 20$ before that does make any sense,2025-06-06,1
I borrowed and they only give 40 dollars thats a joke and they want you to upgrade and pay more,2025-06-06,1
having to pay for a subscription to borrow money is not ideal probably for most people who are in need of a loan.,2025-06-06,1
"when I first started using cleo the app would actually help me. I was able to make some commitments to save money. The cash advances sure came in handy. I could see my own progress with becoming more financially responsible. cleo has become an app that is taking all sorts of fees from me and provides me with no service. though I've continued to receive all the same d.deposits and have all my accts connected. I've paid back my advances on time even early, but cleo has decided no more $advances.",2025-06-05,1
im unable to get a refund of my $5.99 that I paid the same time I requested a cash advance because the card connected to my bank account is a prepaid card and they won't do an advance to a prepaid card. I just want my $5.99 back because I cancelled my subscription.,2025-06-05,1
Amount of advance changes drastically even when you pay back on time every time.,2025-06-05,1
Absolutely NO Help when You don't have a Physical Brick and Mortar Bank. Saying can't Verify my Income and Finances but yet Had No problem linking my Venmo Account which I Receive my Direct Deposits on and it shows ALL PREVIOUS TRANSACTIONS.,2025-06-05,1
Too low..60 bucks..high fees. Not optimal,2025-06-05,1
"cannot reach an actual agent, was not happy with offers.",2025-06-05,1
"every time I try to do an advance it says something went wrong, please try again later. but nothing goes wrong with them collecting the subscription fees. Just paying for nothing!",2025-06-05,1
"The app is toying with me. I repaid my loan of $40 sooner because I didn't need the loan just for it to be $30 afterwards. I don't have the patience to pay for the subscription to figure if I can get up to $250. I did accidentally hit request eligible for new amount right after I paid. It was a reflex. I borrow and pay back what I want to pay. I don't have credit cards. I feel left out because of the $10 decrease. I'll only need it when I have it, I guess. *deleted acct* wit the quickness.",2025-06-05,1
app doesn't work,2025-06-04,1
"in the beginning Cleo was great, but now by the time you pay you subscription fee, all you are doing is paying the interest on the $30 or $40 advance your getting and you get charged a fee to send the money to your account as well. now add all that together, and Cleo is making a killing off of us. never made it past $50 what happened to the other $200 Cleo is a joke, and then talked bad about Moneylion now that the app that helps you you should try it. it's awesome 😎",2025-06-04,1
"They took $5.99 from me and now every month but they are telling me I don't qualify for a loan because I received a bonus on top of my regular paycheck which apparently confuses ""Cleo"" and places me into an income change that affects my ability to borrow. I can't get anyone to help me. I either deal with an AI bot for assistance or someone who types out generic responses when I explain my situation. I really needed to borrow money for moving expenses! Beware of this app! Not recommending!",2025-06-04,1
"I have never had a bad experience with this app before. I have used it quite often. But it seems after the newest app up date, things got messed up. My advance repayment went through, and I canceled my subscription, The next page said your subscription has been canceled successfully, and you will no longer be charged for your subscription. I was still charged, and no confirming cancelation email was sent to me. Now I can't get my refund because I can't prove that it said it was canceled.",2025-06-04,1
This charges more then the whole process is worth and I'm not even sure the reason for only 30 dollar advance.,2025-06-04,1
You are not helping but hurting your customers.,2025-06-04,1
terrible,2025-06-04,1
"inconsistent, terrible,and the worst ever!",2025-06-04,1
Horrible experience back then when I first wrote the review but now this is a great app total turn around for me,2025-06-04,1
"doesn't load, have added my bank 3 times and still says there is no account linked. did nothing for me",2025-06-04,1
"if i could give zero stars i would. they are nothing, but a bunch of crooks taking advantage of desperate people and they should all be ashamed of themselves.",2025-06-04,1
TRASH....pure trash and a waste of time. They expect you to pay a monthly subscription just to even start the services. I don't see how that's helping.,2025-06-03,1
the app is horrible doesn't work charges you 5.99 and doesn't even let you get any kind of advance in return says there's an error SCAM!!!,2025-06-03,1
"the app will have no issue taking your subscription fees, but if you have any issues due to their app they will basically shrug their shoulders and claim there is nothing they can do, absolutely horrible support team, I recommend you stay far away from this app, check out empower, moneylion or Earnin instead.",2025-06-03,1
"I got a payday advance and this site put it on a card that I don't even have yet instead of my checking account, there is no customer service so if you have a problem you can't talk to anybody not happy at all",2025-06-03,1
After giving all banking information. they want to charge you for an unwanted service 😞,2025-06-03,1
I have gotten cash Advances before through this app and now I'm not eligible oh well they lost a customer.,2025-06-03,1
"can not get sufficient help, no human help or chat box help, this is frustrating that no one will respond.",2025-06-03,1
go back to the blue everything. this new brown uodate is horrible. why would you ruin your app like that. i don't even recognize it anymore.,2025-06-03,1
this app is a complete joke! you wil never be free from these people! no way to cancel and don't get any cash advance because years later you will owe but really you've already paid! terrible rip off app taking advantage if people who are already poverty stricken!,2025-06-03,1
the app is not working,2025-06-02,1
the new update is terrible in my opinion,2025-06-02,1
"new upgrade erases information, such as profile pic. cannot replace or retrieve pic. 1. NOT UNDER personal details or account management. 2. uninstalled/reinstalled ...nothing. 3. contacted help 3 times. FIX THE NEW BUG",2025-06-02,1
not very good,2025-06-02,1
hard trying to get to live rep,2025-06-02,1
I can't connect with PayPal and it's. y active direct deposit,2025-06-02,1
terrible I can't get any help says my account has suspicious activity I accidentally tried to use my wrong email an new device .I need a advance can't get it cause of this I have wrote 6 messages no help at zll,2025-06-02,1
"they trick you by giving you a bigger advance the 1st time. they charge too much. if you pay back, they should offer you more. I paid back on time 3 times and they gave me less each time.",2025-06-02,1
charged me for subscription fee and did not give me any advance ....scam,2025-06-01,1
"will not let me cancel my subscription. keeps taking me in circles. I screen shot everything, if that subscription is taken out of my account there will be legal action",2025-06-01,1
"I referred someone who ended up getting a builder account (the most expensive subscription). it even shows it in my app... but I never received the $80 boost I was promised, and I've taken out 3 advances since the referral, and contacted support through the app and they just ignore me. I've absolutely had it with elusive, dismissive customer service. I want my boost!!! Update: THERE IS NO UPDATE! WAS TOLD IT IS A BUG, AND THE DEVS HAVE TO WORK IT OUT. SO WHAT GIVES, DEVS?",2025-06-01,1
HORRIBLE!!! ITS ALL AI AND ALMOST FEELS LIKE A SCAM!,2025-06-01,1
Charge me for membership and then the app doesn't even work. I got a refund and deleted the app. what a joke.,2025-06-01,1
I need help again. stupid cleo tells me to contact a human via chat but there's no option.,2025-06-01,1
"If I could give no stars, I would. They took my information down wrong and then wouldn't let me fix it. So, the app was completely useless, don't use this one",2025-05-31,1
too hard to navigate and can't talk to a live person,2025-05-31,1
scam,2025-05-31,1
"it locks your money, STUPID APP",2025-05-31,1
Paid back a $500 advance and then my eligibility suddenly changed to $130. Left my bank account overdrawn.,2025-05-31,1
can't get in the app,2025-05-31,1
"If I could give zero stars, I would. This app is an absolute joke. I signed up for the $14.99 subscription only to find out I'm not able to link my card and they won't refund my money. They had no problem taking my money though. Customer service is an absolute joke and isn't helpful at all. Basically told me that even though I paid for it and can't use it, oh well. Do yourself a favor and do NOT download this app by any means.",2025-05-31,1
zero star nothing good about this app. it's a scam been trying to subscribe all day but not so ironically it willnt let me. but it will pull 14 bucks out next week I'm sure. for something I never used...,2025-05-30,1
very fishy business,2025-05-30,1
app promised 500.00 of you sign up for 15.99 fee I did it offered only 20 without agreeing to anything I issued me a save credit card and put the 20 dollar advance on that. I demanded cancelation of advance and cancel subscription effective immediately and issue refund for the 15.99. no human contact only email they will respond in 7 days I was told to contact on social media but like Cleo app it's an AI automated response with no help. WARNING this info isnt provided until after paying 15.99,2025-05-30,1
wanted to cancel but now no one answers my messages....so fraudulent,2025-05-30,1
I want a refund ! paid 15 for nothing. Don't do it!!,2025-05-30,1
not good at all don't waste your time,2025-05-30,1
I want my refund,2025-05-30,1
Trash,2025-05-30,1
horrible,2025-05-30,1
they took 30 dollars out of my account and refused to return it. I never got a loan,2025-05-30,1
"This app boasts about being a money building app. They are never accurate with your bank balance. Usually 2-3 days behind. What really did me in was my repayment of 500 dollars. I was planning on borrowing 250 because I'm trying to not depend on the app. 500 dollars out of a check is a big chunk no matter who you are, so I was depending on 250ish. Well they offered me 75 measly dollars. How is anyone supposed to survive off of that?! So to claim they help with your finances is the biggest lie...",2025-05-29,1
"terrible app, low advances high fees, not worth it!!",2025-05-29,1
piss poor customer support. I wouldn't recommend them to my worse enemies.,2025-05-29,1
"Scam! Repeatedly told me I qualified for a cash advance of over $200 and just need to subscribe. Paid $5.99 and was then told I could only receive $40. Lesson learned for 6 bucks, I guess.",2025-05-29,1
"Wants you to subscribe and pay $6 immediately before you can even start to use it or see what amount you can borrow. from what I see you then pay at least $9 to get whatever small amount they offer you if anything, which is already more than my overdraft fee, so I didn't go through with it. I have other apps like this and they have free trials or charge at the end of a month, not right off the bat at installation. bye.",2025-05-29,1
"very bad compared to others takes forever to reach customers service, they can never get subscription fees correct , takes hrs. days to make a adjustment",2025-05-29,1
extremely expensive to use for almost no advance. impossible to change bank accounts. would be easier and less expensive to find a loan shark.,2025-05-29,1
"these people are a SCAM. I paid their way overpriced fee for their credit builder card (u can get the same thing for free from numerous bank) so I could qualify for these ""boosts"", paid back their loan early, then when i desperately need them, all of a sudden im not eligible.. so they show u this amount that they will loan u, but won't actually give it to u. says low account balance. if I had a bunch of money on hand why would I need an advance til payday? they are SCAM don't trust them. ...",2025-05-29,1
"app is unreliable, constantly freezing and frustrating",2025-05-29,1
you charged me twice for the same thing the plus program,2025-05-29,1
jump threw a ton of hoops for nothing don't waste your time .,2025-05-28,1
I used to love Cleo. until they figured it was okay to cancel my credit builder subscription the same day the charged. me 14.99 for it and flat out refuses to give me a damn refund it's stealing my money 100%,2025-05-28,1
it's a lie.,2025-05-28,1
They lie just to get your info and then they don't help you I paid my advance back and have the receipt Cleo sent me showing I paided it but they all they want is to connect to my bank and they will see if I paid..but they won't take there own receipt that they sent me ..what's the use of the receipt if y'all ain't gonna honor it...fake people and I am reporting this app...,2025-05-28,1
poor customer service. nobody helps or answers questions. I will not recommend Cleo to anyone,2025-05-28,1
that sucks that you have to pick one star when they should get zero 40 days it's saying something's wrong but when I did ask Cleo they said just to wait a while I waited a whole day and it still saying it it's fraudulent because they took the 599 out of my account to pay for their stupid membership but they won't give the cash advance and they are playing games they just changed my Advance amount 2:30 instead of 40 and it's still not giving it to me saying something is wrong,2025-05-28,1
Cleo took multiple payments within a week they took 16898 on the 23rd of May and they took 16898 on the 27th of May and they took $38 for my subscription so there's a 168 98 payment too much but they took and now I have to live in my car and I can't seem to get a hold of anybody to get my money returned,2025-05-27,1
got be careful with this app it will randomly steal money from you.,2025-05-27,1
they do not respond to you they have a robot The robot is very disrespectful The robot will not answer your questions only what they feel like they will answer only what they feel they can handle Cleo doesn't have a direct contact so when you do put your money in be prepared to only be able to withdraw through the ATM you cannot put it on any other platform to transfer money that is what they're not going to tell you when you go in to the Western Union it doesn't accept it's a lot of places this,2025-05-27,1
It caused me money I tried to borrow and it took my money from my account and also the 30 they gave me so it left me stuck short of cash and I still dont have my refund its been three days my next step is to contact bbb and report the company no way it should take this long to refund my money back to my card my money for my gas back and forth to work I had to borrow money from family because of this its frustrating cant talk to no one only a computer this is bad business no understanding,2025-05-27,1
"Theyre constantly changing the amount you can borrow even though nothing on my side changes, whether it's my spending or my income. I even finished one of their ""challenges"" this week to improve my eligibility for cash advance... and it was literally cut in half AFTER I manually paid it back on time. If you just kept your numbers constant, you wouldnt have lost a years long customer.",2025-05-27,1
"guys are horrible as hell, you guys used to be good",2025-05-27,1
this app is a waste of time and money,2025-05-27,1
horrible app,2025-05-27,1
they say they love me money and they charged me $69 and some change and I never got the money,2025-05-27,1
"you consitly tracking my spending even on a cheap meal . At a dollar tree, an affordable store . the bulk of pay on always heading to pay bills monthly, and we'll as weekly payment plans to get out of debt 🙃. even though my bills are not showing up on this account. Check my Chime account, which purchases of money orders every month for rent. $475.00 doesn't include utilities, etc . Gas work trips and maintenance on vehicle for tires, etc",2025-05-27,1
"very informative cute challenges on spending habits loan really good, paying back the loan flawed like who doesn't wanna get paid tried many time to pay and reloan still not working.",2025-05-26,1
you guys never have any money anymore I always pay it back I'm ready to delete it and replace it,2025-05-26,1
"Do not recommend. You pay to utilize the advantage, direct deposits are being shown from platform to platform the first cash advance is very low; you may pay more for the credit card itself than the cash advance that you'll receive, pay the cash advance back and not eligible for a another advance; a bigger at that. 1 start to only submit review. Also, physical card never showed; it also states in the app that it was never delivered.",2025-05-25,1
"screwed up my bank account so bad, that I can't pay bills no nothing. this started after they deemed my debit card fraud because they were trying to pull funds about 8 days before anything was due. had a long talk with my bank about this and sent screen shots to my bank as well",2025-05-25,1
terrible experience lies lies and more lies,2025-05-25,1
"Repeatedly took a $5.99 ""payment"" from my account for cleo plus 3 different times in 2 days and then refused to refund any of it. Because of this, i am not making any payments on the advance because of the extra payments you took and I will never use this app again. 😡👎",2025-05-25,1
Terrible customer service,2025-05-24,1
I don't like the fact that you charge monthly! if I'm asking for an advanced it's because I need it now!,2025-05-24,1
"One Star – Misleading and Frustrating! Cleo promised me an advance and got me to provide my credit card information as part of the process. After going through all the steps, it ended up denying me without explanation. It feels deceptive and like a waste of time. Stay away from this app—it’s not what it claims to be.",2025-05-23,1
don't like,2025-05-23,1
"Horrible, you took money you was not authorized to take, you charged 14.00 to borrow 30.00 and took it Fives days before the date we agreed.. how do I cancel..I want nothing to do with you",2025-05-23,1
I have been trying to close my account and get the money that was left in both the checking and the savings accounts for over 2.5 months now. Customer Service sucks. I've been trying for over 2 months to get a hold of ANYONE. MY MONEY HAS NOT BEEN GIVEN BACK TO ME. And I can't take out my savings which I put in to begin with. I thought this app was going to help me instead it just stole from me.,2025-05-23,1
I wanted to borrow to my card not yours and I unsubscribed your card. so I can't borrow no more unless I used your card. so I'm deleting cleo,2025-05-23,1
"went through 15mins or so of signing up. it sat there and said my base for borrowing was $200. then when I hit borrow it only allowed 100. then the same card they charged me on for the subscription which is capital one they wouldn't allow for borrowing. so they basically charged me their $6 for nothing. then if you cancel, they remove access right away even though you paid for a month. what SDE made this terrible design?",2025-05-23,1
does not do what it's says,2025-05-23,1
"it won't connect to my back, so I uploaded proof of my income and it still doesn't work",2025-05-23,1
terrible app don't waste your time,2025-05-23,1
Bad app... how you charging people upfront? Definitely a Scam... no other apps charge upfront... especially if you're looking for extra cash..,2025-05-22,1
"tried this was good at first but went down hil when I tried to open the builder card, my advance amount was cut in half and I never received the card so I canceled builder and tried resubscribe to builder but is said I could not get a card since mine was canceled. so I canceled builder again now they say I have had 2 card and a 3rd is not possible. idk use at your own risk",2025-05-22,1
"terrible web site, can't speak with a real person, never once have they been able to answer a direct question.",2025-05-22,1
I paid back my loan and Cleo automatically charged me $5.99 and I can't get another one. Give me my money back if that is the case otherwise let me get at least $50 dollars. I'm starting to think Cleo is a scam.,2025-05-22,1
hate it can't talk to a live person,2025-05-22,1
"This is a SCAM. I borrowed 150 and paid it back early. When I paid went to request another advance I was now only approved for 60 unless I upgrade the subscription to some sort of builder. Absolutely a scam. They charge 8.99 EXTRA for an express fee if u want to get the advance deposited instantly. This is on top of already having a subscription. By the time you are done paying all the fees, you have racked up a ridiculous amount of additional costs. Other advance apps DO NOT DO THIS.",2025-05-21,1
p I have an issue or situation with my account. I don't want to keep playing games. I just need to figure out where my money is on this account,2025-05-21,1
"Not much help, and there is a fee charges for basically nothing because no services provided most of the time. Advance amounts are barely enough to fill your gas tank.",2025-05-21,1
"i wish i could give it a 0, no customer service, still tAking my money out.",2025-05-21,1
app is buggy. took my cash advanced repayment but wont take my subscription fee. now i cant get another advanced,2025-05-21,1
they don't accept d prepaid debit cards,2025-05-21,1
"if I could rate 0 stars, I would they took 5.99 out of my bank account for cleo plus when I don't have cleo plus and then wanted me to sing up and pay another 5.99 deleting this app it is trash it says 4.0 star app more like 1 star",2025-05-20,1
pay on time and then your amount goes down not up makes no sense scam,2025-05-20,1
to much in your business and automatically do what they want to happen,2025-05-20,1
took money outta my bank account 4 times without permission,2025-05-20,1
not worth the time,2025-05-20,1
I need a live agent. Not a dead one thays getting my information mixed up,2025-05-19,1
"horrible service. no representative will respond to the issues with my account, I have a transfer that went apparently into space that no one can or will help me find, and a representative named KIWI is the worst customer service representative I have ever dealt with in any company.",2025-05-19,1
it used my data to steal my money out of my back account on Several times. And when I told my bank about it and they didn't give me my money back. So this app is a scam just to get your information. I wouldn't recommend it to anyone.,2025-05-19,1
I never get the money the was going to to send me,2025-05-19,1
this app is absolutely trash pick a different one.,2025-05-19,1
I paid money for literally no reason what a rip off,2025-05-19,1
"I wanted to borrow $50, clean wanted to to reveal my bank source and debit card. Then at the signing cleo wanted me to pay $5.87. for their subscription right now. Does that make any sense?",2025-05-19,1
terrible,2025-05-19,1
"This app is glitchy, it says eligible, yet won't give me an advance. It does feel like a scam, it's frustrating. I used to be able to do advances but now it's an endless glitch of it telling me I am eligible for an advance, and then telling me no luck this time. I thought the update would be cool, I completed my boosts and it offered me $50 advance but now it is not available again. It makes no sense and I'm exhausted trying, but it still charges me for my credit builder membership each month.",2025-05-18,1
"They keep on robbing me of my money even when I have 0 dollars in my bank account, don't trust this app it's a total scam.",2025-05-18,1
your app won't accept any of my debit cards for an advance,2025-05-18,1
my advance not working at all I'm about to dispute charges for fraud,2025-05-18,1
"wouldn't even give 1 star, if someone needs cash advance obviously they may not have enough money in they acct to cover the 5.99 fee to become possibly eligible.. thx for wasting my time.",2025-05-17,1
Paying monthly for an app I can't even use. the app freezes on my phone and force closes.,2025-05-17,1
"Won't even allow me to setup I put in verification code correctly Triple check it's saying incorrect so then I choose another method still not working. update: finally tried again, was able to create an account, qualified for an amount but didn't take it out yet, came back today the amount has decreased drastically.",2025-05-17,1
"This company is horrible! I paid for the Plus plan and it shows am still on basic plan, reach out for help and got the run around it's been over a week you think anyone contacted me no! Now I have to pursue legal action because I will get my refund!! DO NOT DOWNLOAD THE APP IT GLITCHES AND DO NOT PAY FOR ANYTHING THEY WILL TAKE THE MONEY AND NOT PROVIDE SERVICE!!!!!!!",2025-05-17,1
I used to love this app it was awesome now I cant get more than 40 dollars and have been useing it for quite some time and was able to get up to 250 now that I have gotten a pay increase and make more it won't allow me to borrow more than 40 and ive never missed a payment either that's stupid ill more than likely no longer use or subscribe to this 😒,2025-05-17,1
"cash advance is extremely inconsistent. You can go from 150, paid on time to 40.",2025-05-17,1
